,Year,Month,Mdate,Day,Time,Hourly_Counts
73847,2017,10,2,0,23,152
73848,2017,10,3,1,0,72
73849,2017,10,3,1,1,48
73850,2017,10,3,1,2,10
73851,2017,10,3,1,3,10
73852,2017,10,3,1,4,13
73853,2017,10,3,1,5,32
73854,2017,10,3,1,6,101
73855,2017,10,3,1,7,268
73856,2017,10,3,1,8,934
73857,2017,10,3,1,9,1033
73858,2017,10,3,1,10,1541
73859,2017,10,3,1,11,2158
73860,2017,10,3,1,12,3667
73861,2017,10,3,1,13,3923
73862,2017,10,3,1,14,3338
73863,2017,10,3,1,15,3266
73864,2017,10,3,1,16,3062
73865,2017,10,3,1,17,3371
73866,2017,10,3,1,18,2746
73867,2017,10,3,1,19,1776
73868,2017,10,3,1,20,855
73869,2017,10,3,1,21,630
73870,2017,10,3,1,22,314
73871,2017,10,3,1,23,149
73872,2017,10,4,2,0,73
73873,2017,10,4,2,1,53
73874,2017,10,4,2,2,31
73875,2017,10,4,2,3,16
73876,2017,10,4,2,4,18
73877,2017,10,4,2,5,45
73878,2017,10,4,2,6,88
73879,2017,10,4,2,7,283
73880,2017,10,4,2,8,774
73881,2017,10,4,2,9,1072
73882,2017,10,4,2,10,1465
73883,2017,10,4,2,11,2245
73884,2017,10,4,2,12,3688
73885,2017,10,4,2,13,3967
73886,2017,10,4,2,14,3557
73887,2017,10,4,2,15,3466
73888,2017,10,4,2,16,3366
73889,2017,10,4,2,17,3710
73890,2017,10,4,2,18,3125
73891,2017,10,4,2,19,2145
73892,2017,10,4,2,20,1062
73893,2017,10,4,2,21,715
73894,2017,10,4,2,22,498
73895,2017,10,4,2,23,176
73896,2017,10,5,3,0,125
73897,2017,10,5,3,1,41
73898,2017,10,5,3,2,46
73899,2017,10,5,3,3,17
73900,2017,10,5,3,4,41
73901,2017,10,5,3,5,20
73902,2017,10,5,3,6,139
73903,2017,10,5,3,7,292
73904,2017,10,5,3,8,828
73905,2017,10,5,3,9,1007
73906,2017,10,5,3,10,1463
73907,2017,10,5,3,11,2133
73908,2017,10,5,3,12,3415
73909,2017,10,5,3,13,3633
73910,2017,10,5,3,14,3251
73911,2017,10,5,3,15,3071
73912,2017,10,5,3,16,3023
73913,2017,10,5,3,17,3570
73914,2017,10,5,3,18,3128
73915,2017,10,5,3,19,2190
73916,2017,10,5,3,20,1298
73917,2017,10,5,3,21,797
73918,2017,10,5,3,22,381
73919,2017,10,5,3,23,158
73920,2017,10,6,4,0,69
73921,2017,10,6,4,1,53
73922,2017,10,6,4,2,22
73923,2017,10,6,4,3,24
73924,2017,10,6,4,4,45
73925,2017,10,6,4,5,18
73926,2017,10,6,4,6,93
73927,2017,10,6,4,7,280
73928,2017,10,6,4,8,804
73929,2017,10,6,4,9,1082
73930,2017,10,6,4,10,1640
73931,2017,10,6,4,11,2217
73932,2017,10,6,4,12,3422
73933,2017,10,6,4,13,3710
73934,2017,10,6,4,14,3386
73935,2017,10,6,4,15,3462
73936,2017,10,6,4,16,3502
73937,2017,10,6,4,17,4146
73938,2017,10,6,4,18,3661
73939,2017,10,6,4,19,2388
73940,2017,10,6,4,20,2156
73941,2017,10,6,4,21,1265
73942,2017,10,6,4,22,685
73943,2017,10,6,4,23,465
73944,2017,10,7,5,0,261
73945,2017,10,7,5,1,156
73946,2017,10,7,5,2,110
73947,2017,10,7,5,3,106
73948,2017,10,7,5,4,57
73949,2017,10,7,5,5,31
73950,2017,10,7,5,6,43
73951,2017,10,7,5,7,91
73952,2017,10,7,5,8,325
73953,2017,10,7,5,9,783
73954,2017,10,7,5,10,1431
73955,2017,10,7,5,11,2368
73956,2017,10,7,5,12,2909
73957,2017,10,7,5,13,3370
73958,2017,10,7,5,14,3420
73959,2017,10,7,5,15,3894
73960,2017,10,7,5,16,3972
73961,2017,10,7,5,17,3515
73962,2017,10,7,5,18,2943
73963,2017,10,7,5,19,2416
73964,2017,10,7,5,20,1180
73965,2017,10,7,5,21,719
73966,2017,10,7,5,22,735
73967,2017,10,7,5,23,491
73968,2017,10,8,6,0,329
73969,2017,10,8,6,1,195
73970,2017,10,8,6,2,131
73971,2017,10,8,6,3,118
73972,2017,10,8,6,4,80
73973,2017,10,8,6,5,46
73974,2017,10,8,6,6,44
73975,2017,10,8,6,7,76
73976,2017,10,8,6,8,144
73977,2017,10,8,6,9,564
73978,2017,10,8,6,10,1233
73979,2017,10,8,6,11,2118
73980,2017,10,8,6,12,2719
73981,2017,10,8,6,13,2961
73982,2017,10,8,6,14,3311
73983,2017,10,8,6,15,3451
73984,2017,10,8,6,16,3093
73985,2017,10,8,6,17,2745
73986,2017,10,8,6,18,2211
73987,2017,10,8,6,19,1403
73988,2017,10,8,6,20,696
73989,2017,10,8,6,21,441
73990,2017,10,8,6,22,277
73991,2017,10,8,6,23,124
73992,2017,10,9,0,0,85
73993,2017,10,9,0,1,38
73994,2017,10,9,0,2,28
73995,2017,10,9,0,3,33
73996,2017,10,9,0,4,18
73997,2017,10,9,0,5,16
73998,2017,10,9,0,6,85
73999,2017,10,9,0,7,303
74000,2017,10,9,0,8,821
74001,2017,10,9,0,9,951
74002,2017,10,9,0,10,1326
74003,2017,10,9,0,11,1785
74004,2017,10,9,0,12,2887
74005,2017,10,9,0,13,3156
74006,2017,10,9,0,14,2647
74007,2017,10,9,0,15,2478
74008,2017,10,9,0,16,2287
74009,2017,10,9,0,17,2691
74010,2017,10,9,0,18,2027
74011,2017,10,9,0,19,1361
74012,2017,10,9,0,20,665
74013,2017,10,9,0,21,419
74014,2017,10,9,0,22,246
74015,2017,10,9,0,23,121
74016,2017,10,10,1,0,34
74017,2017,10,10,1,1,24
74018,2017,10,10,1,2,14
74019,2017,10,10,1,3,17
74020,2017,10,10,1,4,21
74021,2017,10,10,1,5,31
74022,2017,10,10,1,6,111
74023,2017,10,10,1,7,414
74024,2017,10,10,1,8,925
74025,2017,10,10,1,9,1165
74026,2017,10,10,1,10,1315
74027,2017,10,10,1,11,1883
74028,2017,10,10,1,12,3255
74029,2017,10,10,1,13,3453
74030,2017,10,10,1,14,2798
74031,2017,10,10,1,15,2672
74032,2017,10,10,1,16,2668
74033,2017,10,10,1,17,3035
74034,2017,10,10,1,18,2631
74035,2017,10,10,1,19,1603
74036,2017,10,10,1,20,695
74037,2017,10,10,1,21,540
74038,2017,10,10,1,22,282
74039,2017,10,10,1,23,132
74040,2017,10,11,2,0,61
74041,2017,10,11,2,1,33
74042,2017,10,11,2,2,31
74043,2017,10,11,2,3,15
74044,2017,10,11,2,4,20
74045,2017,10,11,2,5,27
74046,2017,10,11,2,6,121
74047,2017,10,11,2,7,367
74048,2017,10,11,2,8,915
74049,2017,10,11,2,9,1086
74050,2017,10,11,2,10,1372
74051,2017,10,11,2,11,1925
74052,2017,10,11,2,12,2981
74053,2017,10,11,2,13,3692
74054,2017,10,11,2,14,2921
74055,2017,10,11,2,15,2608
74056,2017,10,11,2,16,2673
74057,2017,10,11,2,17,2863
74058,2017,10,11,2,18,2457
74059,2017,10,11,2,19,1535
74060,2017,10,11,2,20,708
74061,2017,10,11,2,21,418
74062,2017,10,11,2,22,243
74063,2017,10,11,2,23,147
74064,2017,10,12,3,0,76
74065,2017,10,12,3,1,38
74066,2017,10,12,3,2,11
74067,2017,10,12,3,3,23
74068,2017,10,12,3,4,25
74069,2017,10,12,3,5,50
74070,2017,10,12,3,6,170
74071,2017,10,12,3,7,405
74072,2017,10,12,3,8,971
74073,2017,10,12,3,9,1166
74074,2017,10,12,3,10,1389
74075,2017,10,12,3,11,1974
74076,2017,10,12,3,12,3108
74077,2017,10,12,3,13,3440
74078,2017,10,12,3,14,2761
74079,2017,10,12,3,15,2642
74080,2017,10,12,3,16,2770
74081,2017,10,12,3,17,3376
74082,2017,10,12,3,18,3033
74083,2017,10,12,3,19,1887
74084,2017,10,12,3,20,1384
74085,2017,10,12,3,21,830
74086,2017,10,12,3,22,464
74087,2017,10,12,3,23,214
74088,2017,10,13,4,0,98
74089,2017,10,13,4,1,59
74090,2017,10,13,4,2,67
74091,2017,10,13,4,3,25
74092,2017,10,13,4,4,87
74093,2017,10,13,4,5,32
74094,2017,10,13,4,6,96
74095,2017,10,13,4,7,301
74096,2017,10,13,4,8,881
74097,2017,10,13,4,9,1108
74098,2017,10,13,4,10,1474
74099,2017,10,13,4,11,2022
74100,2017,10,13,4,12,3255
74101,2017,10,13,4,13,3416
74102,2017,10,13,4,14,2718
74103,2017,10,13,4,15,2572
74104,2017,10,13,4,16,2986
74105,2017,10,13,4,17,3426
74106,2017,10,13,4,18,3512
74107,2017,10,13,4,19,2760
74108,2017,10,13,4,20,2103
74109,2017,10,13,4,21,1352
74110,2017,10,13,4,22,827
74111,2017,10,13,4,23,511
74112,2017,10,14,5,0,304
74113,2017,10,14,5,1,166
74114,2017,10,14,5,2,110
74115,2017,10,14,5,3,79
74116,2017,10,14,5,4,30
74117,2017,10,14,5,5,17
74118,2017,10,14,5,6,37
74119,2017,10,14,5,7,114
74120,2017,10,14,5,8,369
74121,2017,10,14,5,9,746
74122,2017,10,14,5,10,1549
74123,2017,10,14,5,11,2241
74124,2017,10,14,5,12,2973
74125,2017,10,14,5,13,3555
74126,2017,10,14,5,14,3711
74127,2017,10,14,5,15,3821
74128,2017,10,14,5,16,4052
74129,2017,10,14,5,17,3534
74130,2017,10,14,5,18,2924
74131,2017,10,14,5,19,2427
74132,2017,10,14,5,20,1310
74133,2017,10,14,5,21,828
74134,2017,10,14,5,22,906
74135,2017,10,14,5,23,439
74136,2017,10,15,6,0,314
74137,2017,10,15,6,1,190
74138,2017,10,15,6,2,168
74139,2017,10,15,6,3,90
74140,2017,10,15,6,4,50
74141,2017,10,15,6,5,27
74142,2017,10,15,6,6,46
74143,2017,10,15,6,7,68
74144,2017,10,15,6,8,196
74145,2017,10,15,6,9,687
74146,2017,10,15,6,10,1245
74147,2017,10,15,6,11,1949
74148,2017,10,15,6,12,2674
74149,2017,10,15,6,13,3205
74150,2017,10,15,6,14,3446
74151,2017,10,15,6,15,3509
74152,2017,10,15,6,16,3226
74153,2017,10,15,6,17,2807
74154,2017,10,15,6,18,2276
74155,2017,10,15,6,19,1387
74156,2017,10,15,6,20,648
74157,2017,10,15,6,21,511
74158,2017,10,15,6,22,379
74159,2017,10,15,6,23,168
74160,2017,10,16,0,0,59
74161,2017,10,16,0,1,39
74162,2017,10,16,0,2,28
74163,2017,10,16,0,3,18
74164,2017,10,16,0,4,23
74165,2017,10,16,0,5,33
74166,2017,10,16,0,6,115
74167,2017,10,16,0,7,372
74168,2017,10,16,0,8,874
74169,2017,10,16,0,9,1060
74170,2017,10,16,0,10,1519
74171,2017,10,16,0,11,2118
74172,2017,10,16,0,12,3427
74173,2017,10,16,0,13,3921
74174,2017,10,16,0,14,3026
74175,2017,10,16,0,15,2795
74176,2017,10,16,0,16,2792
74177,2017,10,16,0,17,3209
74178,2017,10,16,0,18,2613
74179,2017,10,16,0,19,1616
74180,2017,10,16,0,20,814
74181,2017,10,16,0,21,541
74182,2017,10,16,0,22,311
74183,2017,10,16,0,23,170
74184,2017,10,17,1,0,61
74185,2017,10,17,1,1,54
74186,2017,10,17,1,2,26
74187,2017,10,17,1,3,7
74188,2017,10,17,1,4,26
74189,2017,10,17,1,5,25
74190,2017,10,17,1,6,143
74191,2017,10,17,1,7,369
74192,2017,10,17,1,8,961
74193,2017,10,17,1,9,1094
74194,2017,10,17,1,10,1785
74195,2017,10,17,1,11,2008
74196,2017,10,17,1,12,3501
74197,2017,10,17,1,13,3708
74198,2017,10,17,1,14,2754
74199,2017,10,17,1,15,2776
74200,2017,10,17,1,16,2840
74201,2017,10,17,1,17,3249
74202,2017,10,17,1,18,2725
74203,2017,10,17,1,19,1659
74204,2017,10,17,1,20,1028
74205,2017,10,17,1,21,597
74206,2017,10,17,1,22,358
74207,2017,10,17,1,23,147
74208,2017,10,18,2,0,60
74209,2017,10,18,2,1,44
74210,2017,10,18,2,2,34
74211,2017,10,18,2,3,17
74212,2017,10,18,2,4,19
74213,2017,10,18,2,5,52
74214,2017,10,18,2,6,157
74215,2017,10,18,2,7,399
74216,2017,10,18,2,8,992
74217,2017,10,18,2,9,1131
74218,2017,10,18,2,10,1743
74219,2017,10,18,2,11,2171
74220,2017,10,18,2,12,3406
74221,2017,10,18,2,13,3823
74222,2017,10,18,2,14,2819
74223,2017,10,18,2,15,2804
74224,2017,10,18,2,16,2833
74225,2017,10,18,2,17,3175
74226,2017,10,18,2,18,2744
74227,2017,10,18,2,19,1778
74228,2017,10,18,2,20,886
74229,2017,10,18,2,21,638
74230,2017,10,18,2,22,298
74231,2017,10,18,2,23,204
74232,2017,10,19,3,0,115
74233,2017,10,19,3,1,66
74234,2017,10,19,3,2,33
74235,2017,10,19,3,3,22
74236,2017,10,19,3,4,42
74237,2017,10,19,3,5,24
74238,2017,10,19,3,6,126
74239,2017,10,19,3,7,386
74240,2017,10,19,3,8,920
74241,2017,10,19,3,9,1127
74242,2017,10,19,3,10,1250
74243,2017,10,19,3,11,1736
74244,2017,10,19,3,12,2955
74245,2017,10,19,3,13,3444
74246,2017,10,19,3,14,2559
74247,2017,10,19,3,15,2405
74248,2017,10,19,3,16,2455
74249,2017,10,19,3,17,2898
74250,2017,10,19,3,18,2489
74251,2017,10,19,3,19,1700
74252,2017,10,19,3,20,1311
74253,2017,10,19,3,21,766
74254,2017,10,19,3,22,309
74255,2017,10,19,3,23,161
74256,2017,10,20,4,0,98
74257,2017,10,20,4,1,49
74258,2017,10,20,4,2,53
74259,2017,10,20,4,3,29
74260,2017,10,20,4,4,29
74261,2017,10,20,4,5,31
74262,2017,10,20,4,6,162
74263,2017,10,20,4,7,314
74264,2017,10,20,4,8,944
74265,2017,10,20,4,9,1064
74266,2017,10,20,4,10,1490
74267,2017,10,20,4,11,2083
74268,2017,10,20,4,12,3300
74269,2017,10,20,4,13,3567
74270,2017,10,20,4,14,3102
74271,2017,10,20,4,15,3115
74272,2017,10,20,4,16,3362
74273,2017,10,20,4,17,4321
74274,2017,10,20,4,18,4010
74275,2017,10,20,4,19,3147
74276,2017,10,20,4,20,2381
74277,2017,10,20,4,21,1343
74278,2017,10,20,4,22,695
74279,2017,10,20,4,23,435
74280,2017,10,21,5,0,262
74281,2017,10,21,5,1,159
74282,2017,10,21,5,2,98
74283,2017,10,21,5,3,47
74284,2017,10,21,5,4,48
74285,2017,10,21,5,5,47
74286,2017,10,21,5,6,56
74287,2017,10,21,5,7,107
74288,2017,10,21,5,8,344
74289,2017,10,21,5,9,806
74290,2017,10,21,5,10,1271
74291,2017,10,21,5,11,1766
74292,2017,10,21,5,12,2408
74293,2017,10,21,5,13,2590
74294,2017,10,21,5,14,2370
74295,2017,10,21,5,15,2688
74296,2017,10,21,5,16,2667
74297,2017,10,21,5,17,2685
74298,2017,10,21,5,18,2448
74299,2017,10,21,5,19,2137
74300,2017,10,21,5,20,1011
74301,2017,10,21,5,21,542
74302,2017,10,21,5,22,495
74303,2017,10,21,5,23,337
74304,2017,10,22,6,0,244
74305,2017,10,22,6,1,188
74306,2017,10,22,6,2,155
74307,2017,10,22,6,3,103
74308,2017,10,22,6,4,98
74309,2017,10,22,6,5,52
74310,2017,10,22,6,6,53
74311,2017,10,22,6,7,54
74312,2017,10,22,6,8,158
74313,2017,10,22,6,9,542
74314,2017,10,22,6,10,1040
74315,2017,10,22,6,11,1820
74316,2017,10,22,6,12,2281
74317,2017,10,22,6,13,2753
74318,2017,10,22,6,14,2830
74319,2017,10,22,6,15,2823
74320,2017,10,22,6,16,2533
74321,2017,10,22,6,17,2269
74322,2017,10,22,6,18,1873
74323,2017,10,22,6,19,1279
74324,2017,10,22,6,20,645
74325,2017,10,22,6,21,369
74326,2017,10,22,6,22,236
74327,2017,10,22,6,23,120
74328,2017,10,23,0,0,60
74329,2017,10,23,0,1,33
74330,2017,10,23,0,2,9
74331,2017,10,23,0,3,16
74332,2017,10,23,0,4,20
74333,2017,10,23,0,5,13
74334,2017,10,23,0,6,114
74335,2017,10,23,0,7,336
74336,2017,10,23,0,8,770
74337,2017,10,23,0,9,982
74338,2017,10,23,0,10,1457
74339,2017,10,23,0,11,1871
74340,2017,10,23,0,12,3002
74341,2017,10,23,0,13,3558
74342,2017,10,23,0,14,2676
74343,2017,10,23,0,15,2657
74344,2017,10,23,0,16,2678
74345,2017,10,23,0,17,2865
74346,2017,10,23,0,18,2287
74347,2017,10,23,0,19,1446
74348,2017,10,23,0,20,723
74349,2017,10,23,0,21,559
74350,2017,10,23,0,22,310
74351,2017,10,23,0,23,175
74352,2017,10,24,1,0,102
74353,2017,10,24,1,1,53
74354,2017,10,24,1,2,25
74355,2017,10,24,1,3,14
74356,2017,10,24,1,4,20
74357,2017,10,24,1,5,42
74358,2017,10,24,1,6,137
74359,2017,10,24,1,7,354
74360,2017,10,24,1,8,862
74361,2017,10,24,1,9,1027
74362,2017,10,24,1,10,1318
74363,2017,10,24,1,11,1911
74364,2017,10,24,1,12,3168
74365,2017,10,24,1,13,3381
74366,2017,10,24,1,14,2526
74367,2017,10,24,1,15,2437
74368,2017,10,24,1,16,2581
74369,2017,10,24,1,17,2843
74370,2017,10,24,1,18,2421
74371,2017,10,24,1,19,1257
74372,2017,10,24,1,20,624
74373,2017,10,24,1,21,249
74374,2017,10,24,1,22,198
74375,2017,10,24,1,23,139
74376,2017,10,25,2,0,43
74377,2017,10,25,2,1,32
74378,2017,10,25,2,2,18
74379,2017,10,25,2,3,10
74380,2017,10,25,2,4,15
74381,2017,10,25,2,5,30
74382,2017,10,25,2,6,120
74383,2017,10,25,2,7,379
74384,2017,10,25,2,8,987
74385,2017,10,25,2,9,1094
74386,2017,10,25,2,10,1196
74387,2017,10,25,2,11,1939
74388,2017,10,25,2,12,3314
74389,2017,10,25,2,13,3281
74390,2017,10,25,2,14,2513
74391,2017,10,25,2,15,2360
74392,2017,10,25,2,16,2651
74393,2017,10,25,2,17,3112
74394,2017,10,25,2,18,2568
74395,2017,10,25,2,19,1694
74396,2017,10,25,2,20,782
74397,2017,10,25,2,21,456
74398,2017,10,25,2,22,335
74399,2017,10,25,2,23,151
74400,2017,10,26,3,0,83
74401,2017,10,26,3,1,36
74402,2017,10,26,3,2,28
74403,2017,10,26,3,3,12
74404,2017,10,26,3,4,27
74405,2017,10,26,3,5,35
74406,2017,10,26,3,6,99
74407,2017,10,26,3,7,334
74408,2017,10,26,3,8,800
74409,2017,10,26,3,9,994
74410,2017,10,26,3,10,1411
74411,2017,10,26,3,11,1801
74412,2017,10,26,3,12,3003
74413,2017,10,26,3,13,3111
74414,2017,10,26,3,14,2208
74415,2017,10,26,3,15,1988
74416,2017,10,26,3,16,2436
74417,2017,10,26,3,17,2905
74418,2017,10,26,3,18,2714
74419,2017,10,26,3,19,2059
74420,2017,10,26,3,20,1509
74421,2017,10,26,3,21,838
74422,2017,10,26,3,22,469
74423,2017,10,26,3,23,233
74424,2017,10,27,4,0,104
74425,2017,10,27,4,1,67
74426,2017,10,27,4,2,53
74427,2017,10,27,4,3,44
74428,2017,10,27,4,4,32
74429,2017,10,27,4,5,21
74430,2017,10,27,4,6,129
74431,2017,10,27,4,7,327
74432,2017,10,27,4,8,970
74433,2017,10,27,4,9,1372
74434,2017,10,27,4,10,1678
74435,2017,10,27,4,11,2289
74436,2017,10,27,4,12,3559
74437,2017,10,27,4,13,3950
74438,2017,10,27,4,14,3312
74439,2017,10,27,4,15,3217
74440,2017,10,27,4,16,3371
74441,2017,10,27,4,17,3953
74442,2017,10,27,4,18,3735
74443,2017,10,27,4,19,2986
74444,2017,10,27,4,20,2108
74445,2017,10,27,4,21,1483
74446,2017,10,27,4,22,927
74447,2017,10,27,4,23,520
74448,2017,10,28,5,0,333
74449,2017,10,28,5,1,177
74450,2017,10,28,5,2,91
74451,2017,10,28,5,3,85
74452,2017,10,28,5,4,84
74453,2017,10,28,5,5,52
74454,2017,10,28,5,6,45
74455,2017,10,28,5,7,114
74456,2017,10,28,5,8,357
74457,2017,10,28,5,9,679
74458,2017,10,28,5,10,1518
74459,2017,10,28,5,11,1987
74460,2017,10,28,5,12,2587
74461,2017,10,28,5,13,2710
74462,2017,10,28,5,14,2878
74463,2017,10,28,5,15,3310
74464,2017,10,28,5,16,3546
74465,2017,10,28,5,17,3087
74466,2017,10,28,5,18,2708
74467,2017,10,28,5,19,2115
74468,2017,10,28,5,20,1170
74469,2017,10,28,5,21,712
74470,2017,10,28,5,22,764
74471,2017,10,28,5,23,504
74472,2017,10,29,6,0,323
74473,2017,10,29,6,1,211
74474,2017,10,29,6,2,139
74475,2017,10,29,6,3,109
74476,2017,10,29,6,4,50
74477,2017,10,29,6,5,42
74478,2017,10,29,6,6,57
74479,2017,10,29,6,7,81
74480,2017,10,29,6,8,209
74481,2017,10,29,6,9,704
74482,2017,10,29,6,10,1383
74483,2017,10,29,6,11,2126
74484,2017,10,29,6,12,2652
74485,2017,10,29,6,13,3012
74486,2017,10,29,6,14,3176
74487,2017,10,29,6,15,3042
74488,2017,10,29,6,16,2733
74489,2017,10,29,6,17,2610
74490,2017,10,29,6,18,2123
74491,2017,10,29,6,19,1336
74492,2017,10,29,6,20,728
74493,2017,10,29,6,21,349
74494,2017,10,29,6,22,194
74495,2017,10,29,6,23,100
74496,2017,10,30,0,0,44
74497,2017,10,30,0,1,29
74498,2017,10,30,0,2,20
74499,2017,10,30,0,3,11
74500,2017,10,30,0,4,7
74501,2017,10,30,0,5,24
74502,2017,10,30,0,6,94
74503,2017,10,30,0,7,322
74504,2017,10,30,0,8,842
74505,2017,10,30,0,9,1028
74506,2017,10,30,0,10,1270
74507,2017,10,30,0,11,1845
74508,2017,10,30,0,12,2834
74509,2017,10,30,0,13,2589
74510,2017,10,30,0,14,2069
74511,2017,10,30,0,15,2375
74512,2017,10,30,0,16,1875
74513,2017,10,30,0,17,2532
74514,2017,10,30,0,18,1954
74515,2017,10,30,0,19,1240
74516,2017,10,30,0,20,491
74517,2017,10,30,0,21,370
74518,2017,10,30,0,22,233
74519,2017,10,30,0,23,125
74520,2017,10,31,1,0,65
74521,2017,10,31,1,1,43
74522,2017,10,31,1,2,24
74523,2017,10,31,1,3,8
74524,2017,10,31,1,4,9
74525,2017,10,31,1,5,34
74526,2017,10,31,1,6,171
74527,2017,10,31,1,7,414
74528,2017,10,31,1,8,958
74529,2017,10,31,1,9,975
74530,2017,10,31,1,10,1274
74531,2017,10,31,1,11,1667
74532,2017,10,31,1,12,3018
74533,2017,10,31,1,13,3204
74534,2017,10,31,1,14,2629
74535,2017,10,31,1,15,2579
74536,2017,10,31,1,16,2566
74537,2017,10,31,1,17,2731
74538,2017,10,31,1,18,2252
74539,2017,10,31,1,19,1359
74540,2017,10,31,1,20,711
74541,2017,10,31,1,21,524
74542,2017,10,31,1,22,320
74543,2017,10,31,1,23,150
74544,2017,11,1,2,0,80
74545,2017,11,1,2,1,59
74546,2017,11,1,2,2,26
74547,2017,11,1,2,3,16
74548,2017,11,1,2,4,19
74549,2017,11,1,2,5,27
74550,2017,11,1,2,6,139
74551,2017,11,1,2,7,314
74552,2017,11,1,2,8,939
74553,2017,11,1,2,9,1005
74554,2017,11,1,2,10,1315
74555,2017,11,1,2,11,1948
74556,2017,11,1,2,12,2757
74557,2017,11,1,2,13,2952
74558,2017,11,1,2,14,2114
74559,2017,11,1,2,15,2005
74560,2017,11,1,2,16,2301
74561,2017,11,1,2,17,2604
74562,2017,11,1,2,18,2270
74563,2017,11,1,2,19,1384
74564,2017,11,1,2,20,681
74565,2017,11,1,2,21,459
74566,2017,11,1,2,22,316
74567,2017,11,1,2,23,138
74568,2017,11,2,3,0,97
74569,2017,11,2,3,1,42
74570,2017,11,2,3,2,20
74571,2017,11,2,3,3,10
74572,2017,11,2,3,4,14
74573,2017,11,2,3,5,33
74574,2017,11,2,3,6,113
74575,2017,11,2,3,7,422
74576,2017,11,2,3,8,875
74577,2017,11,2,3,9,1003
74578,2017,11,2,3,10,1351
74579,2017,11,2,3,11,1613
74580,2017,11,2,3,12,2937
74581,2017,11,2,3,13,2954
74582,2017,11,2,3,14,2167
74583,2017,11,2,3,15,2330
74584,2017,11,2,3,16,2191
74585,2017,11,2,3,17,2621
74586,2017,11,2,3,18,2400
74587,2017,11,2,3,19,1892
74588,2017,11,2,3,20,1253
74589,2017,11,2,3,21,844
74590,2017,11,2,3,22,438
74591,2017,11,2,3,23,204
74592,2017,11,3,4,0,131
74593,2017,11,3,4,1,52
74594,2017,11,3,4,2,56
74595,2017,11,3,4,3,73
74596,2017,11,3,4,4,42
74597,2017,11,3,4,5,40
74598,2017,11,3,4,6,180
74599,2017,11,3,4,7,413
74600,2017,11,3,4,8,979
74601,2017,11,3,4,9,1317
74602,2017,11,3,4,10,1593
74603,2017,11,3,4,11,1995
74604,2017,11,3,4,12,3149
74605,2017,11,3,4,13,3398
74606,2017,11,3,4,14,3049
74607,2017,11,3,4,15,2582
74608,2017,11,3,4,16,3132
74609,2017,11,3,4,17,3713
74610,2017,11,3,4,18,3619
74611,2017,11,3,4,19,2672
74612,2017,11,3,4,20,1987
74613,2017,11,3,4,21,1178
74614,2017,11,3,4,22,579
74615,2017,11,3,4,23,314
74616,2017,11,4,5,0,195
74617,2017,11,4,5,1,129
74618,2017,11,4,5,2,104
74619,2017,11,4,5,3,86
74620,2017,11,4,5,4,36
74621,2017,11,4,5,5,28
74622,2017,11,4,5,6,79
74623,2017,11,4,5,7,107
74624,2017,11,4,5,8,313
74625,2017,11,4,5,9,713
74626,2017,11,4,5,10,1280
74627,2017,11,4,5,11,2005
74628,2017,11,4,5,12,2696
74629,2017,11,4,5,13,3071
74630,2017,11,4,5,14,3187
74631,2017,11,4,5,15,3453
74632,2017,11,4,5,16,3604
74633,2017,11,4,5,17,3405
74634,2017,11,4,5,18,2910
74635,2017,11,4,5,19,2545
74636,2017,11,4,5,20,1311
74637,2017,11,4,5,21,835
74638,2017,11,4,5,22,508
74639,2017,11,4,5,23,389
74640,2017,11,5,6,0,257
74641,2017,11,5,6,1,192
74642,2017,11,5,6,2,94
74643,2017,11,5,6,3,82
74644,2017,11,5,6,4,71
74645,2017,11,5,6,5,30
74646,2017,11,5,6,6,56
74647,2017,11,5,6,7,71
74648,2017,11,5,6,8,181
74649,2017,11,5,6,9,646
74650,2017,11,5,6,10,1214
74651,2017,11,5,6,11,1922
74652,2017,11,5,6,12,2553
74653,2017,11,5,6,13,2972
74654,2017,11,5,6,14,3111
74655,2017,11,5,6,15,3183
74656,2017,11,5,6,16,3071
74657,2017,11,5,6,17,2742
74658,2017,11,5,6,18,2045
74659,2017,11,5,6,19,1496
74660,2017,11,5,6,20,633
74661,2017,11,5,6,21,387
74662,2017,11,5,6,22,246
74663,2017,11,5,6,23,137
74664,2017,11,6,0,0,79
74665,2017,11,6,0,1,60
74666,2017,11,6,0,2,2
74667,2017,11,6,0,3,14
74668,2017,11,6,0,4,15
74669,2017,11,6,0,5,35
74670,2017,11,6,0,6,95
74671,2017,11,6,0,7,251
74672,2017,11,6,0,8,714
74673,2017,11,6,0,9,1280
74674,2017,11,6,0,10,2317
74675,2017,11,6,0,11,3181
74676,2017,11,6,0,12,4753
74677,2017,11,6,0,13,4009
74678,2017,11,6,0,14,3693
74679,2017,11,6,0,15,3314
74680,2017,11,6,0,16,3551
74681,2017,11,6,0,17,3337
74682,2017,11,6,0,18,2769
74683,2017,11,6,0,19,1931
74684,2017,11,6,0,20,774
74685,2017,11,6,0,21,536
74686,2017,11,6,0,22,419
74687,2017,11,6,0,23,198
74688,2017,11,7,1,0,120
74689,2017,11,7,1,1,69
74690,2017,11,7,1,2,50
74691,2017,11,7,1,3,50
74692,2017,11,7,1,4,23
74693,2017,11,7,1,5,30
74694,2017,11,7,1,6,84
